Properties at Lat: -43.400000 Lon: 172.800000
Depth 	 Vp 	 Vs 	 Rho
-1281.500000 	 2.500000 	 0.983550 	 2.093100
-1284.500000 	 2.500000 	 0.983550 	 2.093100
-1287.500000 	 2.500000 	 0.983550 	 2.093100
-1290.500000 	 2.500000 	 0.983550 	 2.093100
-1293.500000 	 2.500000 	 0.983550 	 2.093100
-1296.500000 	 2.500000 	 0.983550 	 2.093100
-1299.500000 	 2.500000 	 0.983550 	 2.093100
-1302.500000 	 2.500000 	 0.983550 	 2.093100
-1305.500000 	 2.500000 	 0.983550 	 2.093100
-1308.500000 	 2.500000 	 0.983550 	 2.093100
-1311.500000 	 2.500000 	 0.983550 	 2.093100
-1314.500000 	 2.500000 	 0.983550 	 2.093100
-1317.500000 	 2.500000 	 0.983550 	 2.093100
-1320.500000 	 2.500000 	 0.983550 	 2.093100
-1323.500000 	 2.500000 	 0.983550 	 2.093100
-1326.500000 	 2.500000 	 0.983550 	 2.093100
-1329.500000 	 2.500000 	 0.983550 	 2.093100
-1332.500000 	 2.500000 	 0.983550 	 2.093100
-1335.500000 	 2.500000 	 0.983550 	 2.093100
-1338.500000 	 2.500000 	 0.983550 	 2.093100
-1341.500000 	 2.500000 	 0.983550 	 2.093100
-1344.500000 	 2.500000 	 0.983550 	 2.093100
-1347.500000 	 2.500000 	 0.983550 	 2.093100
-1350.500000 	 2.500000 	 0.983550 	 2.093100
-1353.500000 	 2.500000 	 0.983550 	 2.093100
-1356.500000 	 2.500000 	 0.983550 	 2.093100
-1359.500000 	 2.500000 	 0.983550 	 2.093100
-1362.500000 	 2.500000 	 0.983550 	 2.093100
-1365.500000 	 2.500000 	 0.983550 	 2.093100
-1368.500000 	 2.500000 	 0.983550 	 2.093100
-1371.500000 	 2.500000 	 0.983550 	 2.093100
-1374.500000 	 2.500000 	 0.983550 	 2.093100
-1377.500000 	 2.500000 	 0.983550 	 2.093100
-1380.500000 	 2.500000 	 0.983550 	 2.093100
-1383.500000 	 2.500000 	 0.983550 	 2.093100
-1386.500000 	 2.500000 	 0.983550 	 2.093100
-1389.500000 	 2.500000 	 0.983550 	 2.093100
-1392.500000 	 2.500000 	 0.983550 	 2.093100
-1395.500000 	 2.500000 	 0.983550 	 2.093100
-1398.500000 	 2.500000 	 0.983550 	 2.093100
-1401.500000 	 2.500000 	 0.983550 	 2.093100
-1404.500000 	 2.500000 	 0.983550 	 2.093100
-1407.500000 	 2.500000 	 0.983550 	 2.093100
-1410.500000 	 2.500000 	 0.983550 	 2.093100
-1413.500000 	 2.500000 	 0.983550 	 2.093100
-1416.500000 	 2.500000 	 0.983550 	 2.093100
