Properties at Lat: -43.552000 Lon: 171.850000
Depth 	 Vp 	 Vs 	 Rho
-852.500000 	 2.500000 	 0.983550 	 2.093100
-855.500000 	 2.500000 	 0.983550 	 2.093100
-858.500000 	 2.500000 	 0.983550 	 2.093100
-861.500000 	 2.500000 	 0.983550 	 2.093100
-864.500000 	 2.500000 	 0.983550 	 2.093100
-867.500000 	 2.500000 	 0.983550 	 2.093100
-870.500000 	 2.500000 	 0.983550 	 2.093100
-873.500000 	 2.500000 	 0.983550 	 2.093100
-876.500000 	 2.500000 	 0.983550 	 2.093100
-879.500000 	 2.500000 	 0.983550 	 2.093100
-882.500000 	 2.500000 	 0.983550 	 2.093100
-885.500000 	 2.500000 	 0.983550 	 2.093100
-888.500000 	 2.500000 	 0.983550 	 2.093100
-891.500000 	 2.500000 	 0.983550 	 2.093100
-894.500000 	 2.500000 	 0.983550 	 2.093100
-897.500000 	 2.500000 	 0.983550 	 2.093100
-900.500000 	 2.500000 	 0.983550 	 2.093100
-903.500000 	 2.500000 	 0.983550 	 2.093100
-906.500000 	 2.500000 	 0.983550 	 2.093100
-909.500000 	 2.500000 	 0.983550 	 2.093100
-912.500000 	 2.500000 	 0.983550 	 2.093100
-915.500000 	 2.700000 	 1.151100 	 2.151000
-918.500000 	 2.700000 	 1.151100 	 2.151000
-921.500000 	 2.700000 	 1.151100 	 2.151000
-924.500000 	 2.700000 	 1.151100 	 2.151000
-927.500000 	 2.700000 	 1.151100 	 2.151000
-930.500000 	 2.700000 	 1.151100 	 2.151000
-933.500000 	 2.700000 	 1.151100 	 2.151000
-936.500000 	 2.700000 	 1.151100 	 2.151000
-939.500000 	 2.700000 	 1.151100 	 2.151000
-942.500000 	 2.700000 	 1.151100 	 2.151000
-945.500000 	 2.700000 	 1.151100 	 2.151000
-948.500000 	 2.700000 	 1.151100 	 2.151000
-951.500000 	 2.700000 	 1.151100 	 2.151000
-954.500000 	 2.700000 	 1.151100 	 2.151000
-957.500000 	 2.700000 	 1.151100 	 2.151000
-960.500000 	 2.700000 	 1.151100 	 2.151000
-963.500000 	 2.700000 	 1.151100 	 2.151000
-966.500000 	 2.700000 	 1.151100 	 2.151000
-969.500000 	 2.700000 	 1.151100 	 2.151000
-972.500000 	 2.700000 	 1.151100 	 2.151000
-975.500000 	 2.700000 	 1.151100 	 2.151000
-978.500000 	 2.700000 	 1.151100 	 2.151000
-981.500000 	 2.700000 	 1.151100 	 2.151000
-984.500000 	 2.700000 	 1.151100 	 2.151000
-987.500000 	 2.700000 	 1.151100 	 2.151000
-990.500000 	 2.700000 	 1.151100 	 2.151000
-993.500000 	 2.700000 	 1.151100 	 2.151000
-996.500000 	 2.700000 	 1.151100 	 2.151000
-999.500000 	 2.700000 	 1.151100 	 2.151000
-1002.500000 	 2.700000 	 1.151100 	 2.151000
-1005.500000 	 2.700000 	 1.151100 	 2.151000
-1008.500000 	 2.700000 	 1.151100 	 2.151000
-1011.500000 	 2.700000 	 1.151100 	 2.151000
-1014.500000 	 2.700000 	 1.151100 	 2.151000
-1017.500000 	 2.700000 	 1.151100 	 2.151000
-1020.500000 	 2.700000 	 1.151100 	 2.151000
-1023.500000 	 2.700000 	 1.151100 	 2.151000
-1026.500000 	 2.700000 	 1.151100 	 2.151000
-1029.500000 	 2.700000 	 1.151100 	 2.151000
-1032.500000 	 2.700000 	 1.151100 	 2.151000
-1035.500000 	 2.700000 	 1.151100 	 2.151000
-1038.500000 	 2.700000 	 1.151100 	 2.151000
-1041.500000 	 2.700000 	 1.151100 	 2.151000
-1044.500000 	 2.700000 	 1.151100 	 2.151000
-1047.500000 	 2.700000 	 1.151100 	 2.151000
